order_id,order_date,warehouse,carrier,dest_province,ship_mode,category,order_value,pickup_date,pickup_days,pickup_on_time,promised_delivery_date,actual_delivery_date,on_time,days_late,accuracy_status,shipping_cost
ORD-059171,2025-09-25,Vancouver,Prairie Express,BC,Priority,Electronics,274.27,2025-09-26,1,True,2025-09-27,2025-09-27,True,0,accurate,18.94
ORD-059172,2025-03-09,Toronto,CanParcel,ON,Standard,Home & Kitchen,46.83,2025-03-10,1,True,2025-03-15,2025-03-14,True,0,accurate,8.93
ORD-059173,2024-09-13,Toronto,NorthStar Logistics,ON,Standard,Home & Kitchen,148.78,2024-09-14,1,True,2024-09-19,2024-09-19,True,0,accurate,9.91
ORD-059174,2024-09-20,Toronto,Maple Freight,ON,Standard,Electronics,238.21,2024-09-21,1,True,2024-09-26,2024-09-25,True,0,substitution,11.76
ORD-059175,2024-09-22,Toronto,CanParcel,ON,Standard,Apparel,67.5,2024-09-23,1,True,2024-09-28,2024-09-28,True,0,accurate,8.12
ORD-059176,2024-11-22,Montreal,Maple Freight,QC,Standard,Electronics,76.73,2024-11-23,1,True,2024-11-28,2024-11-26,True,0,accurate,10.17
ORD-059177,2025-12-14,Montreal,NorthStar Logistics,ON,Express,Home & Kitchen,151.38,2025-12-15,1,True,2025-12-17,2025-12-15,True,0,accurate,30.06
ORD-059178,2025-07-02,Calgary,Prairie Express,SK,Priority,Health & Personal Care,16.68,2025-07-03,1,True,2025-07-04,2025-07-03,True,0,accurate,17.78
ORD-059179,2025-01-19,Calgary,BudgetHaul,MB,Standard,Grocery,42.42,2025-01-24,5,False,2025-01-25,2025-01-29,False,4,accurate,9.59
ORD-059180,2025-04-08,Montreal,CanParcel,NB,Express,Grocery,52.94,2025-04-08,0,True,2025-04-11,2025-04-09,True,0,accurate,38.84
ORD-059181,2025-12-20,Toronto,NorthStar Logistics,ON,Standard,Electronics,68.33,2025-12-22,2,True,2025-12-26,2025-12-24,True,0,accurate,8.24
ORD-059182,2024-08-13,Toronto,NorthStar Logistics,NS,Express,Electronics,333.69,2024-08-14,1,True,2024-08-16,2024-08-16,True,0,accurate,39.74
ORD-059183,2024-09-02,Toronto,Prairie Express,ON,Express,Electronics,102.09,2024-09-04,2,True,2024-09-05,2024-09-05,True,0,accurate,19.81
ORD-059184,2024-09-11,Vancouver,NorthStar Logistics,AB,Express,Home & Kitchen,103.95,2024-09-12,1,True,2024-09-14,2024-09-13,True,0,accurate,24.5
ORD-059185,2025-09-27,Toronto,NorthStar Logistics,ON,Priority,Apparel,128.81,2025-09-28,1,True,2025-09-29,2025-09-29,True,0,accurate,14.71
ORD-059186,2025-01-14,Montreal,Maple Freight,NB,Priority,Electronics,79.24,2025-01-15,1,True,2025-01-16,2025-01-15,True,0,accurate,29.54
ORD-059187,2024-11-08,Toronto,CanParcel,ON,Standard,Electronics,152.03,2024-11-09,1,True,2024-11-14,2024-11-13,True,0,accurate,8.79
ORD-059188,2024-02-09,Calgary,CanParcel,SK,Standard,Home & Kitchen,167.41,2024-02-09,0,True,2024-02-15,2024-02-15,True,0,accurate,13.88
ORD-059189,2024-04-28,Toronto,CanParcel,NS,Express,Grocery,25.47,2024-04-29,1,True,2024-05-01,2024-05-01,True,0,missing item,37.28
ORD-059190,2024-11-19,Calgary,BudgetHaul,AB,Standard,Health & Personal Care,77.27,2024-11-22,3,False,2024-11-25,2024-11-25,True,0,accurate,10.36
ORD-059191,2025-04-30,Toronto,BudgetHaul,QC,Express,Home & Kitchen,111.71,2025-05-04,4,False,2025-05-03,2025-05-02,True,0,accurate,29.2
ORD-059192,2024-03-29,Toronto,CanParcel,ON,Standard,Apparel,92.91,2024-03-30,1,True,2024-04-04,2024-04-02,True,0,accurate,9.49
ORD-059193,2024-07-07,Toronto,Prairie Express,ON,Standard,Home & Kitchen,67.38,2024-07-08,1,True,2024-07-13,2024-07-14,False,1,accurate,8.46
ORD-059194,2025-03-28,Montreal,NorthStar Logistics,QC,Express,Grocery,19.01,2025-03-29,1,True,2025-03-31,2025-04-09,False,9,accurate,24.4
ORD-059195,2025-09-02,Calgary,BudgetHaul,AB,Standard,Electronics,85.65,2025-09-05,3,False,2025-09-08,2025-09-08,True,0,accurate,9.63
ORD-059196,2025-11-19,Toronto,CanParcel,NB,Standard,Apparel,39.19,2025-11-20,1,True,2025-11-25,2025-11-25,True,0,substitution,14.0
ORD-059197,2024-03-04,Toronto,CanParcel,ON,Standard,Home & Kitchen,50.43,2024-03-06,2,True,2024-03-10,2024-03-08,True,0,accurate,9.55
ORD-059198,2025-12-14,Montreal,Prairie Express,NB,Express,Health & Personal Care,64.66,2025-12-20,6,False,2025-12-17,2025-12-15,True,0,accurate,39.52
ORD-059199,2025-07-28,Vancouver,Maple Freight,BC,Express,Electronics,166.74,2025-07-29,1,True,2025-07-31,2025-07-31,True,0,accurate,24.19
ORD-059200,2025-11-16,Vancouver,NorthStar Logistics,BC,Standard,Health & Personal Care,61.16,2025-11-17,1,True,2025-11-22,2025-11-21,True,0,accurate,10.23
ORD-059201,2024-11-08,Vancouver,Maple Freight,BC,Express,Home & Kitchen,61.1,2024-11-10,2,True,2024-11-11,2024-11-10,True,0,accurate,24.36
ORD-059202,2025-11-06,Toronto,Maple Freight,ON,Standard,Apparel,93.22,2025-11-07,1,True,2025-11-12,2025-11-11,True,0,accurate,8.19
ORD-059203,2025-08-17,Toronto,BudgetHaul,NB,Express,Electronics,188.71,2025-08-22,5,False,2025-08-20,2025-08-27,False,7,accurate,41.19
ORD-059204,2024-03-29,Montreal,BudgetHaul,QC,Standard,Apparel,54.4,2024-04-01,3,False,2024-04-04,2024-04-02,True,0,accurate,9.53
ORD-059205,2025-01-20,Toronto,NorthStar Logistics,ON,Express,Apparel,163.5,2025-01-21,1,True,2025-01-23,2025-01-22,True,0,accurate,24.45
ORD-059206,2024-01-02,Vancouver,NorthStar Logistics,BC,Express,Electronics,223.3,2024-01-04,2,True,2024-01-05,2024-01-03,True,0,accurate,25.13
ORD-059207,2025-12-31,Montreal,CanParcel,ON,Standard,Grocery,41.99,2026-01-01,1,True,2026-01-06,2026-01-06,True,0,accurate,11.97
ORD-059208,2025-10-30,Montreal,CanParcel,QC,Express,Health & Personal Care,93.27,2025-10-31,1,True,2025-11-02,2025-11-01,True,0,accurate,19.83
ORD-059209,2025-04-25,Vancouver,Prairie Express,BC,Express,Health & Personal Care,42.84,2025-04-26,1,True,2025-04-28,2025-04-28,True,0,accurate,19.41
ORD-059210,2024-03-23,Calgary,Prairie Express,MB,Priority,Health & Personal Care,153.89,2024-03-26,3,False,2024-03-25,2024-03-25,True,0,accurate,18.36
ORD-059211,2025-09-12,Montreal,NorthStar Logistics,QC,Standard,Grocery,34.78,2025-09-13,1,True,2025-09-18,2025-09-17,True,0,accurate,9.36
ORD-059212,2025-01-21,Montreal,CanParcel,QC,Express,Home & Kitchen,30.31,2025-01-23,2,True,2025-01-24,2025-01-22,True,0,accurate,22.46
ORD-059213,2024-04-09,Montreal,Maple Freight,QC,Priority,Health & Personal Care,80.12,2024-04-11,2,True,2024-04-11,2024-04-09,True,0,accurate,14.86
ORD-059214,2025-05-26,Vancouver,NorthStar Logistics,BC,Standard,Grocery,35.8,2025-05-28,2,True,2025-06-01,2025-05-30,True,0,accurate,8.94
ORD-059215,2025-04-22,Toronto,CanParcel,NS,Standard,Apparel,37.6,2025-04-22,0,True,2025-04-28,2025-04-28,True,0,accurate,16.34
ORD-059216,2025-03-15,Toronto,BudgetHaul,ON,Priority,Home & Kitchen,120.42,2025-03-18,3,False,2025-03-17,2025-03-24,False,7,accurate,16.14
ORD-059217,2025-12-25,Toronto,BudgetHaul,ON,Standard,Electronics,63.26,2025-12-28,3,False,2025-12-31,2025-12-30,True,0,accurate,8.54
ORD-059218,2024-05-03,Vancouver,Maple Freight,BC,Standard,Apparel,49.46,2024-05-04,1,True,2024-05-09,2024-05-09,True,0,accurate,8.22
ORD-059219,2024-07-03,Montreal,Maple Freight,QC,Standard,Electronics,104.82,2024-07-06,3,False,2024-07-09,2024-07-07,True,0,accurate,10.05
ORD-059220,2025-01-21,Toronto,NorthStar Logistics,ON,Standard,Electronics,212.0,2025-01-22,1,True,2025-01-27,2025-01-26,True,0,accurate,9.72
ORD-059221,2025-10-03,Montreal,CanParcel,NB,Standard,Home & Kitchen,99.13,2025-10-04,1,True,2025-10-09,2025-10-08,True,0,accurate,15.85
ORD-059222,2025-03-15,Toronto,NorthStar Logistics,ON,Standard,Home & Kitchen,58.66,2025-03-16,1,True,2025-03-21,2025-03-21,True,0,accurate,10.27
ORD-059223,2024-11-08,Montreal,NorthStar Logistics,QC,Standard,Apparel,90.73,2024-11-10,2,True,2024-11-14,2024-11-14,True,0,accurate,9.3
ORD-059224,2025-05-03,Vancouver,NorthStar Logistics,BC,Standard,Health & Personal Care,43.97,2025-05-06,3,False,2025-05-09,2025-05-09,True,0,accurate,9.64
ORD-059225,2025-11-05,Calgary,CanParcel,AB,Standard,Grocery,103.84,2025-11-08,3,False,2025-11-11,2025-11-10,True,0,accurate,9.17
ORD-059226,2025-08-03,Toronto,Maple Freight,ON,Express,Home & Kitchen,72.11,2025-08-05,2,True,2025-08-06,2025-08-04,True,0,accurate,21.32
ORD-059227,2024-11-07,Toronto,Maple Freight,NL,Standard,Health & Personal Care,44.08,2024-11-09,2,True,2024-11-13,2024-11-13,True,0,accurate,15.98
ORD-059228,2024-09-14,Vancouver,CanParcel,BC,Standard,Apparel,80.13,2024-09-15,1,True,2024-09-20,2024-09-18,True,0,accurate,9.42
ORD-059229,2025-01-11,Toronto,NorthStar Logistics,ON,Standard,Apparel,202.09,2025-01-12,1,True,2025-01-17,2025-01-17,True,0,accurate,11.61
ORD-059230,2024-09-30,Montreal,CanParcel,QC,Express,Apparel,34.57,2024-10-01,1,True,2024-10-03,2024-10-01,True,0,accurate,24.07
ORD-059231,2025-07-17,Toronto,NorthStar Logistics,ON,Express,Health & Personal Care,35.82,2025-07-18,1,True,2025-07-20,2025-07-18,True,0,accurate,23.67
ORD-059232,2025-09-08,Toronto,CanParcel,ON,Priority,Apparel,48.59,2025-09-10,2,True,2025-09-10,2025-09-15,False,5,accurate,15.26
ORD-059233,2024-03-23,Montreal,BudgetHaul,QC,Standard,Health & Personal Care,48.82,2024-03-27,4,False,2024-03-29,2024-03-29,True,0,accurate,9.96
ORD-059234,2024-10-19,Calgary,NorthStar Logistics,AB,Standard,Grocery,13.51,2024-10-20,1,True,2024-10-25,2024-10-27,False,2,accurate,9.31
ORD-059235,2024-11-09,Toronto,Prairie Express,PE,Standard,Apparel,48.74,2024-11-11,2,True,2024-11-15,2024-11-15,True,0,accurate,15.65
ORD-059236,2024-10-18,Toronto,Prairie Express,ON,Standard,Health & Personal Care,37.47,2024-10-19,1,True,2024-10-24,2024-10-24,True,0,accurate,8.11
ORD-059237,2025-07-20,Montreal,Maple Freight,QC,Express,Health & Personal Care,26.7,2025-07-21,1,True,2025-07-23,2025-07-23,True,0,accurate,19.36
ORD-059238,2025-06-01,Calgary,NorthStar Logistics,AB,Standard,Health & Personal Care,49.81,2025-06-02,1,True,2025-06-07,2025-06-05,True,0,accurate,7.79
ORD-059239,2025-03-13,Montreal,CanParcel,QC,Priority,Home & Kitchen,89.83,2025-03-14,1,True,2025-03-15,2025-03-13,True,0,accurate,14.13
ORD-059240,2024-06-24,Vancouver,BudgetHaul,BC,Standard,Health & Personal Care,34.18,2024-06-27,3,False,2024-06-30,2024-06-30,True,0,accurate,9.58
ORD-059241,2024-08-09,Toronto,Maple Freight,ON,Standard,Apparel,37.55,2024-08-10,1,True,2024-08-15,2024-08-13,True,0,accurate,8.12
ORD-059242,2024-06-17,Toronto,Maple Freight,ON,Express,Electronics,187.57,2024-06-19,2,True,2024-06-20,2024-06-18,True,0,accurate,20.5
ORD-059243,2024-07-09,Calgary,Maple Freight,AB,Standard,Electronics,62.91,2024-07-10,1,True,2024-07-15,2024-07-18,False,3,accurate,10.18
ORD-059244,2025-12-02,Vancouver,NorthStar Logistics,BC,Standard,Home & Kitchen,82.6,2025-12-04,2,True,2025-12-08,2025-12-06,True,0,accurate,10.41
ORD-059245,2025-07-05,Toronto,BudgetHaul,ON,Express,Health & Personal Care,56.7,2025-07-07,2,True,2025-07-08,2025-07-06,True,0,accurate,23.41
ORD-059246,2025-08-27,Montreal,Maple Freight,QC,Express,Home & Kitchen,86.48,2025-08-28,1,True,2025-08-30,2025-08-28,True,0,accurate,19.04
ORD-059247,2025-12-06,Vancouver,CanParcel,BC,Standard,Health & Personal Care,65.52,2025-12-08,2,True,2025-12-12,2025-12-12,True,0,accurate,8.43
ORD-059248,2024-07-17,Vancouver,Maple Freight,AB,Standard,Apparel,31.4,2024-07-18,1,True,2024-07-23,2024-07-22,True,0,accurate,10.31
ORD-059249,2025-11-05,Toronto,Maple Freight,ON,Standard,Apparel,41.69,2025-11-06,1,True,2025-11-11,2025-11-09,True,0,accurate,9.48
ORD-059250,2025-09-07,Vancouver,Maple Freight,BC,Standard,Electronics,142.23,2025-09-09,2,True,2025-09-13,2025-09-13,True,0,accurate,10.37
ORD-059251,2025-05-20,Toronto,CanParcel,ON,Standard,Apparel,66.89,2025-05-20,0,True,2025-05-26,2025-05-25,True,0,accurate,9.92
ORD-059252,2024-11-18,Toronto,CanParcel,ON,Priority,Grocery,96.34,2024-11-19,1,True,2024-11-20,2024-11-19,True,0,accurate,14.98
ORD-059253,2024-02-21,Montreal,CanParcel,ON,Standard,Electronics,151.31,2024-02-23,2,True,2024-02-27,2024-02-25,True,0,accurate,12.01
ORD-059254,2024-10-16,Calgary,NorthStar Logistics,AB,Express,Electronics,68.15,2024-10-18,2,True,2024-10-19,2024-10-17,True,0,accurate,20.53
ORD-059255,2024-12-09,Montreal,NorthStar Logistics,ON,Standard,Grocery,37.71,2024-12-10,1,True,2024-12-15,2024-12-15,True,0,accurate,11.34
ORD-059256,2025-06-14,Toronto,CanParcel,ON,Priority,Grocery,114.5,2025-06-16,2,True,2025-06-16,2025-06-14,True,0,damaged,17.73
ORD-059257,2025-12-20,Toronto,BudgetHaul,ON,Standard,Electronics,48.32,2025-12-23,3,False,2025-12-26,2025-12-25,True,0,accurate,9.33
ORD-059258,2024-01-16,Montreal,Prairie Express,NS,Express,Health & Personal Care,26.65,2024-01-19,3,False,2024-01-19,2024-01-22,False,3,accurate,38.69
ORD-059259,2025-12-22,Montreal,Maple Freight,QC,Standard,Electronics,210.03,2025-12-23,1,True,2025-12-28,2025-12-28,True,0,accurate,9.78
ORD-059260,2025-06-05,Calgary,NorthStar Logistics,SK,Standard,Apparel,63.09,2025-06-06,1,True,2025-06-11,2025-06-09,True,0,accurate,10.82
ORD-059261,2025-01-13,Vancouver,CanParcel,BC,Express,Grocery,33.83,2025-01-13,0,True,2025-01-16,2025-01-14,True,0,accurate,20.86
ORD-059262,2024-05-18,Vancouver,CanParcel,BC,Express,Home & Kitchen,179.04,2024-05-19,1,True,2024-05-21,2024-05-21,True,0,accurate,21.15
ORD-059263,2024-05-02,Toronto,Prairie Express,ON,Standard,Grocery,120.75,2024-05-03,1,True,2024-05-08,2024-05-06,True,0,accurate,8.62
ORD-059264,2025-06-15,Toronto,Prairie Express,ON,Express,Home & Kitchen,55.77,2025-06-16,1,True,2025-06-18,2025-06-16,True,0,accurate,21.31
ORD-059265,2024-11-05,Vancouver,NorthStar Logistics,BC,Standard,Electronics,42.01,2024-11-07,2,True,2024-11-11,2024-11-10,True,0,accurate,9.49
ORD-059266,2024-09-07,Toronto,CanParcel,ON,Priority,Electronics,78.55,2024-09-11,4,False,2024-09-09,2024-09-07,True,0,accurate,16.61
ORD-059267,2024-09-02,Toronto,Prairie Express,ON,Standard,Grocery,28.63,2024-09-03,1,True,2024-09-08,2024-09-08,True,0,accurate,8.69
ORD-059268,2024-04-12,Vancouver,CanParcel,BC,Standard,Electronics,74.53,2024-04-13,1,True,2024-04-18,2024-04-16,True,0,accurate,10.32
ORD-059269,2024-12-16,Toronto,NorthStar Logistics,ON,Express,Home & Kitchen,67.9,2024-12-17,1,True,2024-12-19,2024-12-18,True,0,accurate,24.89
ORD-059270,2024-12-02,Montreal,NorthStar Logistics,QC,Standard,Electronics,54.32,2024-12-03,1,True,2024-12-08,2024-12-06,True,0,accurate,8.24
ORD-059271,2024-07-16,Vancouver,BudgetHaul,BC,Standard,Electronics,176.78,2024-07-19,3,False,2024-07-22,2024-07-21,True,0,accurate,9.85
ORD-059272,2024-07-19,Toronto,NorthStar Logistics,ON,Priority,Apparel,35.83,2024-07-20,1,True,2024-07-21,2024-07-21,True,0,accurate,13.24
ORD-059273,2024-10-04,Montreal,CanParcel,PE,Standard,Apparel,27.77,2024-10-05,1,True,2024-10-10,2024-10-08,True,0,accurate,15.94
ORD-059274,2024-03-05,Toronto,Maple Freight,ON,Express,Grocery,44.56,2024-03-06,1,True,2024-03-08,2024-03-06,True,0,accurate,21.22
ORD-059275,2024-07-12,Toronto,Prairie Express,ON,Standard,Home & Kitchen,74.87,2024-07-13,1,True,2024-07-18,2024-07-16,True,0,accurate,9.19
ORD-059276,2025-09-10,Calgary,Maple Freight,MB,Standard,Grocery,110.08,2025-09-13,3,False,2025-09-16,2025-09-14,True,0,accurate,12.89
ORD-059277,2025-12-06,Montreal,NorthStar Logistics,ON,Standard,Electronics,125.06,2025-12-09,3,False,2025-12-12,2025-12-23,False,11,accurate,12.29
ORD-059278,2025-07-29,Vancouver,Maple Freight,AB,Standard,Home & Kitchen,55.16,2025-08-05,7,False,2025-08-04,2025-08-03,True,0,accurate,9.69
ORD-059279,2025-01-03,Calgary,NorthStar Logistics,SK,Priority,Electronics,120.11,2025-01-05,2,True,2025-01-05,2025-01-05,True,0,accurate,20.35
ORD-059280,2025-06-07,Vancouver,Prairie Express,BC,Priority,Grocery,53.26,2025-06-08,1,True,2025-06-09,2025-06-07,True,0,accurate,17.21
ORD-059281,2024-11-17,Vancouver,Maple Freight,BC,Priority,Grocery,35.46,2024-11-18,1,True,2024-11-19,2024-11-17,True,0,accurate,17.16
ORD-059282,2024-07-17,Calgary,Prairie Express,SK,Priority,Apparel,44.8,2024-07-19,2,True,2024-07-19,2024-07-17,True,0,accurate,19.22
ORD-059283,2024-09-29,Montreal,Prairie Express,ON,Priority,Electronics,167.5,2024-10-01,2,True,2024-10-01,2024-10-09,False,8,accurate,20.31
ORD-059284,2025-07-04,Vancouver,NorthStar Logistics,AB,Express,Home & Kitchen,25.93,2025-07-05,1,True,2025-07-07,2025-07-07,True,0,accurate,29.06
ORD-059285,2024-09-07,Montreal,Maple Freight,QC,Standard,Apparel,99.37,2024-09-08,1,True,2024-09-13,2024-09-11,True,0,accurate,9.75
ORD-059286,2024-11-19,Toronto,CanParcel,ON,Express,Apparel,43.42,2024-11-20,1,True,2024-11-22,2024-11-20,True,0,accurate,18.6
ORD-059287,2024-08-30,Calgary,NorthStar Logistics,AB,Express,Home & Kitchen,70.03,2024-08-31,1,True,2024-09-02,2024-08-31,True,0,accurate,24.73
ORD-059288,2025-06-05,Toronto,CanParcel,ON,Express,Apparel,100.71,2025-06-06,1,True,2025-06-08,2025-06-06,True,0,accurate,20.34
ORD-059289,2025-05-19,Toronto,CanParcel,ON,Standard,Apparel,95.89,2025-05-22,3,False,2025-05-25,2025-05-23,True,0,accurate,10.16
ORD-059290,2024-06-24,Calgary,NorthStar Logistics,MB,Standard,Health & Personal Care,32.57,2024-06-26,2,True,2024-06-30,2024-06-28,True,0,accurate,11.2
ORD-059291,2025-03-17,Vancouver,NorthStar Logistics,BC,Standard,Health & Personal Care,43.23,2025-03-18,1,True,2025-03-23,2025-03-23,True,0,accurate,9.19
ORD-059292,2024-03-02,Calgary,Prairie Express,AB,Standard,Electronics,462.83,2024-03-04,2,True,2024-03-08,2024-03-06,True,0,accurate,13.16
ORD-059293,2025-01-25,Vancouver,Maple Freight,BC,Standard,Apparel,63.44,2025-01-26,1,True,2025-01-31,2025-01-31,True,0,accurate,9.53
ORD-059294,2025-06-27,Toronto,NorthStar Logistics,ON,Express,Grocery,80.47,2025-06-28,1,True,2025-06-30,2025-06-30,True,0,accurate,23.7
ORD-059295,2025-05-09,Montreal,CanParcel,ON,Standard,Home & Kitchen,77.06,2025-05-09,0,True,2025-05-15,2025-05-13,True,0,accurate,10.58
ORD-059296,2024-10-10,Vancouver,Maple Freight,BC,Standard,Electronics,131.61,2024-10-12,2,True,2024-10-16,2024-10-16,True,0,accurate,9.53
ORD-059297,2025-05-04,Calgary,BudgetHaul,AB,Standard,Electronics,56.05,2025-05-08,4,False,2025-05-10,2025-05-08,True,0,accurate,7.9
ORD-059298,2025-10-03,Toronto,BudgetHaul,ON,Priority,Health & Personal Care,16.43,2025-10-06,3,False,2025-10-05,2025-10-05,True,0,accurate,17.16
ORD-059299,2025-08-20,Toronto,NorthStar Logistics,ON,Standard,Electronics,118.05,2025-08-21,1,True,2025-08-26,2025-08-25,True,0,accurate,9.14
ORD-059300,2024-05-18,Toronto,CanParcel,ON,Priority,Electronics,28.2,2024-05-20,2,True,2024-05-20,2024-05-20,True,0,accurate,13.11
ORD-059301,2025-08-04,Toronto,Prairie Express,ON,Express,Home & Kitchen,40.78,2025-08-05,1,True,2025-08-07,2025-08-07,True,0,accurate,20.51
ORD-059302,2024-03-01,Vancouver,NorthStar Logistics,BC,Standard,Apparel,84.54,2024-03-02,1,True,2024-03-07,2024-03-05,True,0,accurate,9.79
ORD-059303,2024-03-24,Calgary,NorthStar Logistics,AB,Express,Home & Kitchen,52.31,2024-03-27,3,False,2024-03-27,2024-03-26,True,0,accurate,21.55
ORD-059304,2024-10-09,Calgary,CanParcel,AB,Express,Electronics,90.36,2024-10-11,2,True,2024-10-12,2024-10-12,True,0,accurate,21.25
ORD-059305,2025-11-10,Toronto,Prairie Express,ON,Standard,Home & Kitchen,63.55,2025-11-11,1,True,2025-11-16,2025-11-15,True,0,accurate,10.08
ORD-059306,2024-04-23,Calgary,NorthStar Logistics,SK,Express,Apparel,29.21,2024-04-24,1,True,2024-04-26,2024-04-26,True,0,accurate,29.53
ORD-059307,2024-02-28,Vancouver,Maple Freight,BC,Express,Electronics,102.89,2024-03-01,2,True,2024-03-02,2024-03-02,True,0,accurate,20.02
ORD-059308,2025-06-23,Toronto,Maple Freight,ON,Standard,Grocery,36.62,2025-06-24,1,True,2025-06-29,2025-06-27,True,0,accurate,7.75
ORD-059309,2024-08-29,Vancouver,NorthStar Logistics,BC,Standard,Home & Kitchen,50.15,2024-08-30,1,True,2024-09-04,2024-09-03,True,0,accurate,10.03
ORD-059310,2025-07-22,Toronto,NorthStar Logistics,ON,Standard,Electronics,64.58,2025-07-23,1,True,2025-07-28,2025-07-29,False,1,accurate,10.41
ORD-059311,2025-07-22,Toronto,Prairie Express,ON,Priority,Home & Kitchen,66.86,2025-07-23,1,True,2025-07-24,2025-07-28,False,4,accurate,13.47
ORD-059312,2025-08-26,Calgary,NorthStar Logistics,AB,Express,Apparel,101.63,2025-08-28,2,True,2025-08-29,2025-08-29,True,0,accurate,20.99
ORD-059313,2024-12-15,Toronto,BudgetHaul,ON,Express,Electronics,165.75,2024-12-18,3,False,2024-12-18,2024-12-16,True,0,accurate,20.77
ORD-059314,2024-03-12,Vancouver,CanParcel,BC,Express,Apparel,52.18,2024-03-13,1,True,2024-03-15,2024-03-14,True,0,accurate,19.69
ORD-059315,2025-05-29,Calgary,CanParcel,AB,Standard,Apparel,28.69,2025-05-30,1,True,2025-06-04,2025-06-03,True,0,accurate,8.89
ORD-059316,2025-03-27,Montreal,NorthStar Logistics,NL,Standard,Electronics,120.98,2025-03-28,1,True,2025-04-02,2025-04-05,False,3,accurate,17.93
ORD-059317,2025-07-08,Montreal,CanParcel,NB,Standard,Apparel,43.8,2025-07-09,1,True,2025-07-14,2025-07-13,True,0,accurate,13.32
ORD-059318,2024-01-06,Vancouver,Maple Freight,BC,Standard,Home & Kitchen,79.42,2024-01-07,1,True,2024-01-12,2024-01-12,True,0,accurate,10.22
ORD-059319,2025-06-25,Calgary,Prairie Express,AB,Express,Apparel,65.77,2025-06-26,1,True,2025-06-28,2025-06-28,True,0,accurate,19.17
ORD-059320,2024-05-06,Montreal,CanParcel,NB,Standard,Home & Kitchen,102.52,2024-05-08,2,True,2024-05-12,2024-05-12,True,0,accurate,17.83
ORD-059321,2025-11-21,Toronto,NorthStar Logistics,QC,Standard,Apparel,105.3,2025-11-23,2,True,2025-11-27,2025-11-25,True,0,accurate,11.29
ORD-059322,2025-08-26,Toronto,CanParcel,NL,Standard,Home & Kitchen,94.4,2025-08-28,2,True,2025-09-01,2025-08-31,True,0,accurate,16.35
ORD-059323,2025-02-15,Toronto,Prairie Express,ON,Priority,Home & Kitchen,56.53,2025-02-17,2,True,2025-02-17,2025-02-16,True,0,accurate,17.09
ORD-059324,2025-12-30,Montreal,BudgetHaul,QC,Standard,Home & Kitchen,147.07,2026-01-02,3,False,2026-01-05,2026-01-14,False,9,accurate,10.23
ORD-059325,2025-08-26,Toronto,CanParcel,NL,Standard,Home & Kitchen,53.51,2025-08-26,0,True,2025-09-01,2025-09-01,True,0,accurate,13.66
ORD-059326,2024-12-11,Vancouver,NorthStar Logistics,BC,Standard,Home & Kitchen,107.75,2024-12-12,1,True,2024-12-17,2024-12-17,True,0,missing item,8.98
ORD-059327,2024-09-28,Calgary,Maple Freight,AB,Priority,Home & Kitchen,137.91,2024-09-30,2,True,2024-09-30,2024-09-28,True,0,accurate,14.9
ORD-059328,2024-07-17,Toronto,NorthStar Logistics,ON,Priority,Apparel,32.47,2024-07-18,1,True,2024-07-19,2024-07-19,True,0,accurate,15.67
ORD-059329,2025-03-20,Montreal,NorthStar Logistics,NB,Standard,Apparel,212.85,2025-03-21,1,True,2025-03-26,2025-03-25,True,0,accurate,18.56
ORD-059330,2025-02-10,Calgary,NorthStar Logistics,SK,Priority,Health & Personal Care,65.78,2025-02-11,1,True,2025-02-12,2025-02-11,True,0,accurate,20.91
ORD-059331,2025-01-17,Toronto,CanParcel,ON,Standard,Electronics,208.28,2025-01-17,0,True,2025-01-23,2025-01-23,True,0,accurate,10.74
ORD-059332,2024-07-31,Montreal,BudgetHaul,PE,Standard,Apparel,92.14,2024-08-04,4,False,2024-08-06,2024-08-06,True,0,accurate,15.14
ORD-059333,2025-10-13,Montreal,NorthStar Logistics,QC,Express,Home & Kitchen,32.59,2025-10-14,1,True,2025-10-16,2025-10-15,True,0,accurate,22.12
ORD-059334,2024-08-26,Vancouver,CanParcel,AB,Standard,Grocery,83.69,2024-08-28,2,True,2024-09-01,2024-08-31,True,0,accurate,10.48
ORD-059335,2025-03-07,Vancouver,NorthStar Logistics,AB,Standard,Grocery,29.35,2025-03-08,1,True,2025-03-13,2025-03-11,True,0,accurate,11.54
ORD-059336,2024-09-13,Vancouver,Maple Freight,BC,Express,Home & Kitchen,100.88,2024-09-14,1,True,2024-09-16,2024-09-16,True,0,accurate,23.13
ORD-059337,2024-06-06,Toronto,Prairie Express,MB,Standard,Apparel,71.1,2024-06-08,2,True,2024-06-12,2024-06-11,True,0,accurate,12.73
ORD-059338,2025-08-19,Toronto,BudgetHaul,ON,Standard,Home & Kitchen,35.91,2025-08-21,2,True,2025-08-25,2025-08-25,True,0,accurate,9.54
ORD-059339,2024-03-26,Vancouver,Prairie Express,BC,Standard,Home & Kitchen,93.21,2024-03-28,2,True,2024-04-01,2024-03-30,True,0,accurate,9.74
ORD-059340,2025-07-26,Montreal,Prairie Express,QC,Standard,Electronics,126.73,2025-07-28,2,True,2025-08-01,2025-08-02,False,1,accurate,8.56
ORD-059341,2024-09-22,Montreal,CanParcel,NL,Standard,Electronics,244.79,2024-09-24,2,True,2024-09-28,2024-09-29,False,1,accurate,18.6
